country,year,female_lfp,fertility,gdppc
Zimbabwe,2005,83.0999984741211,4.006,802.775050720028
Afghanistan,2006,14.1000003814697,6.639,409.20368760161
Albania,2006,47.5,1.668,3265.36562170136
Algeria,2006,13.1999998092651,2.576,4285.9345205497
Angola,2006,63.2000007629395,6.671,3010.06539097731
Argentina,2006,48.5999984741211,2.432,9147.75674613932
Armenia,2006,50.7000007629395,1.736,2891.16617860331
Australia,2006,57.5999984741211,1.908,49374.0555373573
Austria,2006,52.0999984741211,1.41,45740.2390421884
Azerbaijan,2006,60,1.97,3923.65815354896
"Bahamas, The",2006,68,1.862,24430.7354036377
Bahrain,2006,37,2.367,22203.8992579167
Bangladesh,2006,55.7999992370605,2.6,632.348302977383
Barbados,2006,65.3000030517578,1.763,16447.8132242378
Belarus,2006,50.4000015258789,1.287,4450.33110924668
Belgium,2006,45.7999992370605,1.8,43857.4891095113
Belize,2006,45.5999984741211,2.977,4424.67012377181
Benin,2006,66.4000015258789,5.459,710.658093635291
Bhutan,2006,64.5,2.738,1614.66541041427
Bolivia,2006,61.5,3.51,1771.93292875397
Bosnia and Herzegovina,2006,31.2999992370605,1.234,4096.29644805726
Botswana,2006,71.1999969482422,2.952,5848.41261670819
Brazil,2006,58.7000007629395,2.002,9675.38900647033
Brunei Darussalam,2006,54.7999992370605,1.986,37614.3962182121
Bulgaria,2006,46.7000007629395,1.38,6029.96404547354
Burkina Faso,2006,77,6.192,528.27992909921
Burundi,2006,83.1999969482422,6.649,208.649727448129
Cabo Verde,2006,48.4000015258789,2.759,2828.06679410235
Cambodia,2006,77.1999969482422,3.155,666.519993070069
Cameroon,2006,62.2999992370605,5.299,1135.89921910167
Canada,2006,61.2000007629395,1.5862,48033.3004762883
Central African Republic,2006,71.5999984741211,4.996,430.079220673109
Chad,2006,64.0999984741211,6.992,811.851318479958
Chile,2006,39,1.91,11754.2517766958
China,2006,65.8000030517578,1.521,3069.30471438429
Colombia,2006,51.5,2.157,5596.73193242237
Comoros,2006,32.9000015258789,4.984,793.750360647671
"Congo, Dem. Rep.",2006,71,6.725,284.99645664632
"Congo, Rep.",2006,67.6999969482422,5.072,2743.265890078
Costa Rica,2006,44,2.034,7351.86770372094
Cote d'Ivoire,2006,50.9000015258789,5.45,1224.6203322625
Croatia,2006,46.2999992370605,1.47,13758.7419438323
Cuba,2006,39.5,1.636,4918.255288184
Cyprus,2006,54.4000015258789,1.514,31415.8231620355
Czech Republic,2006,50.5,1.34,19162.8166484448
Denmark,2006,61.2000007629395,1.85,60919.0821429126
Djibouti,2006,33.7000007629395,3.839,1183.59155823579
Dominican Republic,2006,49.7000007629395,2.718,4692.98773105718
Ecuador,2006,56.5999984741211,2.763,4400.85645106361
"Egypt, Arab Rep.",2006,20.3999996185303,3.004,2272.23070254722
El Salvador,2006,45.4000015258789,2.322,3475.86674496168
Equatorial Guinea,2006,80.3000030517578,5.454,20137.4063317017
Eritrea,2006,78.5,4.881,506.323083450247
Estonia,2006,55,1.58,16285.9788725195
Ethiopia,2006,78.4000015258789,5.52,251.422779414527
Fiji,2006,37.9000015258789,2.816,3732.0981592487
Finland,2006,57.2999992370605,1.84,47014.4566278855
France,2006,50,2,40989.9926574889
Gabon,2006,54.5,4.194,9302.85527948612
"Gambia, The",2006,71.8000030517578,5.803,515.236530341353
Georgia,2006,55.2999992370605,1.719,2394.45658976355
Germany,2006,51.4000015258789,1.33,40459.2661435109
Ghana,2006,66.5999984741211,4.367,1137.54907701668
Greece,2006,42.5,1.38,29178.1300014771
Guatemala,2006,47.2999992370605,3.76,2699.00690262884
Guinea,2006,64.0999984741211,5.653,440.799942136545
Guinea-Bissau,2006,66.5999984741211,5.332,492.743718993232
Guyana,2006,39.5999984741211,2.824,2581.34532964993
Haiti,2006,58.7000007629395,3.667,693.261232650159
Honduras,2006,40.2000007629395,3.164,2003.96719649753
"Hong Kong SAR, China",2006,52,0.984,29446.2780835629
Hungary,2006,43.0999984741211,1.34,13566.9603394617
Iceland,2006,71.3000030517578,2.08,42673.2610312531
India,2006,35.0999984741211,2.896,1056.23747706902
Indonesia,2006,50.4000015258789,2.489,2628.52744496891
"Iran, Islamic Rep.",2006,18.5,1.805,5492.59637572387
Iraq,2006,13.8000001907349,4.61,4140.84058677724
Ireland,2006,52.9000015258789,1.91,53590.5105510001
Israel,2006,50.5,2.88,28353.0162535804
Italy,2006,37.9000015258789,1.37,37874.4231380546
Jamaica,2006,57.7999992370605,2.325,5243.33435923095
Japan,2006,48.4000015258789,1.32,44995.508692692
Jordan,2006,12.6999998092651,3.646,3816.23512156833
Kazakhstan,2006,65.0999984741211,2.36,7917.19534236885
Kenya,2006,60.4000015258789,4.878,919.102610942582
"Korea, Rep.",2006,50.2000007629395,1.123,19453.834000772
Kuwait,2006,43.7999992370605,2.554,49015.8906367786
Kyrgyz Republic,2006,54.5,2.7,762.520116111145
Lao PDR,2006,77.3000030517578,3.582,901.897334399287
Latvia,2006,52.2999992370605,1.46,12264.1916183528
Lebanon,2006,20.7000007629395,1.678,6593.04618969038
Lesotho,2006,60.7000007629395,3.473,1021.5600766647
Liberia,2006,58.4000015258789,5.366,291.264164118053
Libya,2006,29.7999992370605,2.661,11126.484188738
Lithuania,2006,50.9000015258789,1.33,11504.2613677762
Luxembourg,2006,46.7999992370605,1.65,103060.485479335
"Macao SAR, China",2006,60.7999992370605,0.869,39034.6120970002
"Macedonia, FYR",2006,41.9000015258789,1.5,3972.89025062567
Madagascar,2006,84.9000015258789,4.952,423.35513412006
Malawi,2006,82,5.901,388.483066509887
Malaysia,2006,44.2999992370605,2.146,8236.02151137461
Maldives,2006,52.9000015258789,2.295,5539.78170316324
Mali,2006,40.5,6.76,670.538672262714
Malta,2006,30.5,1.36,19870.7522043411
Mauritania,2006,24.7000007629395,5.058,1241.79862557448
Mauritius,2006,41.4000015258789,1.77,6746.88662379623
Mexico,2006,42.2000007629395,2.483,9002.53963070199
Moldova,2006,41.9000015258789,1.227,1450.13431499639
Mongolia,2006,55.5,2.245,2228.74330009799
Montenegro,2006,43.4000015258789,1.832,5883.93185735716
Morocco,2006,27.2000007629395,2.468,2522.29836483006
Mozambique,2006,87.1999969482422,5.707,358.57659463562
Myanmar,2006,74.6999969482422,2.652,657.39382575586
Namibia,2006,56.5999984741211,3.635,4719.2817847716
Nepal,2006,80.1999969482422,3.151,516.037293534882
Netherlands,2006,57.2999992370605,1.72,49723.35516359
New Zealand,2006,60.7999992370605,2.01,34223.3055216556
Nicaragua,2006,44.5999984741211,2.622,1475.9848041311
Niger,2006,39.2999992370605,7.695,335.956651321143
Nigeria,2006,47.7000007629395,5.958,1966.9997191425
Norway,2006,60.4000015258789,1.9,89912.1308097585
Oman,2006,25.8999996185303,2.912,18272.7562118347
Pakistan,2006,20.8999996185303,4.02,1017.45584052348
Panama,2006,46.5,2.55,6548.60552701388
Papua New Guinea,2006,71.3000030517578,4.21,1193.37385624167
Paraguay,2006,55.2999992370605,2.97,2796.03101445889
Peru,2006,58.0999984741211,2.648,4068.76690516653
Philippines,2006,48.7000007629395,3.404,1884.84000609639
Poland,2006,46.5999984741211,1.27,10572.176187544
Portugal,2006,55.7999992370605,1.37,22307.6120210876
Puerto Rico,2006,38.7999992370605,1.7123,28640.4372250234
Qatar,2006,47.7999992370605,2.428,68101.5263488887
Romania,2006,48.9000015258789,1.42,7418.41602918438
Russian Federation,2006,56.5,1.3,9687.49351320027
Rwanda,2006,85.9000015258789,5.027,452.52007513466
Samoa,2006,27.3999996185303,4.46,3531.1264347615
Sao Tome and Principe,2006,41.7000007629395,4.974,1033.18932291538
Saudi Arabia,2006,18.2999992370605,3.224,16904.0900114558
Senegal,2006,65,5.198,960.716414865724
Serbia,2006,45.7999992370605,1.43,4896.82444098329
Sierra Leone,2006,65.5999984741211,5.69,397.383558923179
Singapore,2006,55.0999984741211,1.28,42223.8913630418
Slovak Republic,2006,50.5999984741211,1.25,14327.1128474379
Slovenia,2006,53.2000007629395,1.31,23202.6392889995
Solomon Islands,2006,53.7000007629395,4.459,1193.5463735882
South Africa,2006,47.5999984741211,2.627,7100.8600859004
Spain,2006,47.2999992370605,1.36,31867.2962337273
Sri Lanka,2006,39.5999984741211,2.283,2296.40879822224
St. Lucia,2006,62.2999992370605,2.029,7272.00224948762
St. Vincent and the Grenadines,2006,53.9000015258789,2.149,6295.70090066193
Sudan,2006,30.2999992370605,4.956,1238.80146050056
Suriname,2006,38.2000007629395,2.586,7427.89011926414
Swaziland,2006,43,3.818,3567.44306994554
Sweden,2006,59.5999984741211,1.85,52046.656019901
Switzerland,2006,59.9000015258789,1.44,72362.3473999211
Tajikistan,2006,57.7999992370605,3.51,631.396216196459
Tanzania,2006,88.8000030517578,5.616,625.821247089289
Thailand,2006,64.9000015258789,1.561,4501.25220450788
Timor-Leste,2006,30.3999996185303,6.01625,596.354407199624
Togo,2006,80.5,5.123,491.756466229866
Tonga,2006,53.5,4.104,3476.61361207137
Trinidad and Tobago,2006,53.5999984741211,1.78,15892.3238264966
Tunisia,2006,24.3999996185303,2.03,3666.07803394528
Turkey,2006,23.6000003814697,2.219,9722.50363293475
Turkmenistan,2006,46.7999992370605,2.569,3186.71236326832
Uganda,2006,76.9000015258789,6.507,523.491435608389
Ukraine,2006,52.0999984741211,1.31,2966.50006223766
United Arab Emirates,2006,39.2000007629395,2.071,53942.2151558883
United Kingdom,2006,55.5,1.82,40183.2221101528
United States,2006,58.4000015258789,2.108,49575.401013591
Uruguay,2006,52.5999984741211,2.142,9424.56963361752
Uzbekistan,2006,47.5,2.39,1056.66681266117
Vanuatu,2006,64.3000030517578,3.76,2777.65301454951
"Venezuela, RB",2006,50.5999984741211,2.595,13250.685680262
Vietnam,2006,72.4000015258789,1.901,1095.98245226292
West Bank and Gaza,2006,14.6000003814697,4.7,2353.46119388663
"Yemen, Rep.",2006,23.7999992370605,5.347,1222.85397989283
Zambia,2006,73.5,5.963,1163.48471803126
Zimbabwe,2006,83.0999984741211,4.012,766.514322581685
Afghanistan,2007,14.3999996185303,6.437,452.948223919749
Albania,2007,46.7000007629395,1.635,3484.25411086376
Algeria,2007,13.6000003814697,2.661,4365.34786214878
Angola,2007,61.9000015258789,6.619,3566.5541957381
Argentina,2007,48.7000007629395,2.413,9869.91241203123
Armenia,2007,49.4000015258789,1.726,3304.13507922173
Australia,2007,58.2000007629395,1.959,50910.3422974107
Austria,2007,52.7999992370605,1.38,47243.3404520182
Azerbaijan,2007,60.4000015258789,1.97,4851.17690871859
"Bahamas, The",2007,68.4000015258789,1.877,24316.4858031556
Bahrain,2007,37.7000007629395,2.292,22036.4017772134
Bangladesh,2007,56.0999984741211,2.521,668.885821182138
Barbados,2007,65.5,1.768,16670.4786604808
Belarus,2007,50,1.37,4855.30379194143
Belgium,2007,46.5999984741211,1.82,45015.7857180831
Belize,2007,46.5,2.893,4358.81666926914
Benin,2007,66.5999984741211,5.365,730.372938947138
Bhutan,2007,65.0999984741211,2.636,1863.45035585453
Bolivia,2007,62.2999992370605,3.427,1821.77598090372
Bosnia and Herzegovina,2007,31.3999996185303,1.253,4328.80484098193
Botswana,2007,71.4000015258789,2.921,6218.44726019777
Brazil,2007,58.4000015258789,1.944,10151.8427200715
Brunei Darussalam,2007,54.4000015258789,1.982,37037.8225824156
Bulgaria,2007,47.9000015258789,1.49,6625.02873255093
Burkina Faso,2007,77.0999984741211,6.116,533.426789438405
Burundi,2007,83,6.566,211.021689335252
Cabo Verde,2007,48.9000015258789,2.665,3236.71316141468
Cambodia,2007,78.1999969482422,3.086,723.708604842369
Cameroon,2007,62.5,5.235,1143.31000125047
Canada,2007,61.9000015258789,1.6589,48550.9424146853
Central African Republic,2007,71.6999969482422,4.902,441.866305621136
Chad,2007,64.0999984741211,6.901,810.730682667498
Chile,2007,40,1.887,12223.4846108441
China,2007,65.1999969482422,1.526,3487.84568996575
Colombia,2007,50.7000007629395,2.118,5910.2823908500995
Comoros,2007,33.2999992370605,4.927,780.893835776991
"Congo, Dem. Rep.",2007,70.9000015258789,6.646,293.178794566669
"Congo, Rep.",2007,67.9000015258789,5.063,2619.15608370238
Costa Rica,2007,45.0999984741211,2.006,7841.93303235444
Cote d'Ivoire,2007,51.2000007629395,5.392,1221.40731533879
Croatia,2007,45.7000007629395,1.48,14480.3632113328
Cuba,2007,41.0999984741211,1.636,5271.29105060466
Cyprus,2007,55.2999992370605,1.504,32236.5905484994
Czech Republic,2007,49.7999992370605,1.45,20104.7173367684
Denmark,2007,60.7999992370605,1.84,61149.530147949
Djibouti,2007,34.2000007629395,3.744,1227.81985446954
Dominican Republic,2007,50.2999992370605,2.687,5030.37264193379
Ecuador,2007,54.2000007629395,2.736,4421.89433452003
"Egypt, Arab Rep.",2007,22.5,3.016,2391.55243995434
El Salvador,2007,45.5999984741211,2.253,3597.96199059277
Equatorial Guinea,2007,80.3000030517578,5.391,22514.6848109905
Eritrea,2007,78.6999969482422,4.818,501.675902153958
Estonia,2007,54.4000015258789,1.69,17628.0811931555
Ethiopia,2007,78.4000015258789,5.353,272.756356351487
Fiji,2007,37.7000007629395,2.774,3667.81716844095
Finland,2007,57.5999984741211,1.83,49242.1256125369
France,2007,50.2999992370605,1.98,41699.1735183215
Gabon,2007,54.7999992370605,4.164,9611.13007890933
"Gambia, The",2007,71.8000030517578,5.799,517.022892433697
Georgia,2007,55.2000007629395,1.758,2725.61418011923
Germany,2007,52,1.37,41834.3577183285
Ghana,2007,66.5999984741211,4.33,1156.63909329045
Greece,2007,42.4000015258789,1.38,30056.6788282246
Guatemala,2007,47.7000007629395,3.664,2805.19230640363
Guinea,2007,64.4000015258789,5.575,437.316129265037
Guinea-Bissau,2007,67.0999984741211,5.267,497.63577114979
Guyana,2007,40,2.787,2755.40216298179
Haiti,2007,59,3.579,705.38310305865
Honduras,2007,40.7000007629395,3.039,2090.18250415186
"Hong Kong SAR, China",2007,52.5999984741211,1.028,31081.5693480309
Hungary,2007,42.7999992370605,1.32,13648.9154307124
Iceland,2007,71.4000015258789,2.09,45556.8628662592
India,2007,33.4000015258789,2.826,1130.04840940886
Indonesia,2007,50.7999992370605,2.497,2758.81276262078
"Iran, Islamic Rep.",2007,17.6000003814697,1.788,5926.65174881811
Iraq,2007,14,4.623,4093.53331373475
Ireland,2007,54.0999984741211,2.01,54040.0674790794
Israel,2007,51.0999984741211,2.9,29562.741526732
Italy,2007,37.7999992370605,1.4,38239.0732158748
Jamaica,2007,58.2000007629395,2.289,5299.56170229149
Japan,2007,48.5,1.34,45687.3327388699
Jordan,2007,15.3000001907349,3.613,3963.94951172252
Kazakhstan,2007,65.6999969482422,2.5,8523.7662045991
Kenya,2007,60.5999984741211,4.825,956.639249581039
"Korea, Rep.",2007,50.2000007629395,1.25,20421.3886967667
Kuwait,2007,43.0999984741211,2.525,48901.5396233739
Kyrgyz Republic,2007,54.5999984741211,2.7,819.806297297808
Lao PDR,2007,77.0999984741211,3.511,953.944792882504
Latvia,2007,53.7000007629395,1.54,13594.9107725336
Lebanon,2007,21.1000003814697,1.627,7159.37282767183
Lesotho,2007,59.5999984741211,3.412,1055.74037096953
Liberia,2007,58.0999984741211,5.277,306.578830177446
Libya,2007,29.8999996185303,2.65,11615.7035466715
Lithuania,2007,51.2999992370605,1.36,12932.4554946894
Luxembourg,2007,47,1.61,110001.052305633
"Macao SAR, China",2007,64.0999984741211,0.909,43469.5491696161
"Macedonia, FYR",2007,42.9000015258789,1.479,4221.62670034621
Madagascar,2007,85.5999984741211,4.87,437.122892697993
Malawi,2007,83.4000015258789,5.823,413.602085465681
Malaysia,2007,44.2999992370605,2.093,8854.84393933119
Maldives,2007,53.4000015258789,2.261,5823.48064669599
Mali,2007,42.7999992370605,6.719,671.304492491178
Malta,2007,32.2999992370605,1.35,20590.9521864608
Mauritania,2007,26.3999996185303,5.002,1243.59869200473
Mauritius,2007,40.7000007629395,1.74,7100.86182491986
Mexico,2007,42.9000015258789,2.447,9146.74710582072
Moldova,2007,41.2999992370605,1.242,1497.10382581433
Mongolia,2007,55.5999984741211,2.324,2424.64712714743
Montenegro,2007,44.2000007629395,1.82,6502.04921927374
Morocco,2007,27.1000003814697,2.48,2583.32623476471
Mozambique,2007,86.9000015258789,5.674,374.492934948691
Myanmar,2007,74.8000030517578,2.585,731.240189935208
Namibia,2007,57.5999984741211,3.616,4960.89085867958
Nepal,2007,80,3.012,528.12891848682
Netherlands,2007,58.5,1.72,51450.3227074513
New Zealand,2007,61.2999992370605,2.18,34876.9596583476
Nicaragua,2007,45,2.571,1533.79684482132
Niger,2007,39.4000015258789,7.688,333.835552048832
Nigeria,2007,47.7000007629395,5.93,2046.55837460727
Norway,2007,61.5999984741211,1.9,91593.6742142992
Oman,2007,26.3999996185303,2.892,18789.2897989879
Pakistan,2007,21.1000003814697,3.98,1044.97375116946
Panama,2007,47.4000015258789,2.541,7205.85273362434
Papua New Guinea,2007,71.0999984741211,4.157,1248.42965036674
Paraguay,2007,55.9000015258789,2.907,2906.43521218595
Peru,2007,64.9000015258789,2.616,4361.86142955083
Philippines,2007,48.2999992370605,3.324,1978.5491178421
Poland,2007,46.4000015258789,1.31,11322.0546230391
Portugal,2007,56.2000007629395,1.35,22818.6801966752
Puerto Rico,2007,37.5,1.6505,27850.5637359278
Qatar,2007,50.0999984741211,2.312,67366.294345164
Romania,2007,48.5999984741211,1.45,8045.57565851951
Russian Federation,2007,57.0999984741211,1.41,10532.3262706179
Rwanda,2007,86.0999984741211,4.895,474.127047132252
Samoa,2007,26.5,4.45,3730.36549164636
Sao Tome and Principe,2007,42.2999992370605,4.927,1043.61148540218
Saudi Arabia,2007,18,3.16,17461.251334591
Senegal,2007,65.0999984741211,5.177,981.146408162378
Serbia,2007,46.5,1.38,5206.25314511635
Sierra Leone,2007,65.5999984741211,5.565,417.626130205598
Singapore,2007,55.4000015258789,1.29,44191.2380925911
Slovak Republic,2007,50.4000015258789,1.27,15869.7492235283
Slovenia,2007,53.4000015258789,1.38,24674.9137193716
Solomon Islands,2007,53.5999984741211,4.412,1251.34551919219
South Africa,2007,46.4000015258789,2.58,7377.56800427587
Spain,2007,48.2000007629395,1.38,32461.8500088153
Sri Lanka,2007,37.0999984741211,2.274,2434.03692307162
St. Lucia,2007,61.7999992370605,2.022,7153.00314321289
St. Vincent and the Grenadines,2007,54.4000015258789,2.131,6441.19230514943
Sudan,2007,30.5,4.873,1342.52523761522
Suriname,2007,38.7000007629395,2.553,7729.63868804324
Swaziland,2007,43.0999984741211,3.761,3657.60349448441
Sweden,2007,59.9000015258789,1.88,53421.1993582227
Switzerland,2007,60.0999984741211,1.46,74687.9298732093
Tajikistan,2007,57.9000015258789,3.495,666.315573707575
Tanzania,2007,88.6999969482422,5.585,658.210603348959
Thailand,2007,65.9000015258789,1.557,4733.09040991968
Timor-Leste,2007,29,5.7,653.379313339795
Togo,2007,80.5,5.064,489.506886541818
Tonga,2007,53.5999984741211,4.059,3310.19751252337
Trinidad and Tobago,2007,52.4000015258789,1.79,16570.0690409323
Tunisia,2007,24.5,2.04,3874.8698540987
Turkey,2007,23.6000003814697,2.193,10057.7172280413
Turkmenistan,2007,46.5999984741211,2.523,3497.87843494676
Uganda,2007,76.6999969482422,6.424,548.776713808053
Ukraine,2007,52.2000007629395,1.345,3220.01355748416
United Arab Emirates,2007,41.4000015258789,2.004,47891.3450334481
United Kingdom,2007,55.0999984741211,1.86,40890.5885594713
United States,2007,58.2999992370605,2.12,49979.5338429195
Uruguay,2007,53.9000015258789,2.126,10014.8949558163
Uzbekistan,2007,47.5,2.55,1145.08380676931
Vanuatu,2007,63.4000015258789,3.679,2850.68416662718
"Venezuela, RB",2007,50.0999984741211,2.562,14176.5358469253
Vietnam,2007,72.3000030517578,1.911,1161.47157286995
West Bank and Gaza,2007,15.1999998092651,4.627,2254.46719496276
"Yemen, Rep.",2007,24,5.18,1228.32414660562
Zambia,2007,73.5,5.911,1225.31753858351
Zimbabwe,2007,83,4.022,729.077866764692
Afghanistan,2008,14.6999998092651,6.218,457.785872996384
Albania,2008,45.9000015258789,1.625,3775.47844386383
Algeria,2008,14,2.744,4399.6073771396
Angola,2008,61.2999992370605,6.559,3924.66542793882
Argentina,2008,48.7000007629395,2.396,10169.1626510412
Armenia,2008,48.2000007629395,1.707,3547.65920349707
Australia,2008,58.7000007629395,1.984,51749.8951426891
Austria,2008,53.4000015258789,1.42,47824.3748925507
